1016196910328,43270304,
1014197010329,56062505,
1002196810330,37012451,
1020196210331,62862447,
1013199310332,91320606,
1019196710333,61302242,
1024198410334,64683286,
1010196310335,30672857,
1002198510336,16801073,
1011196910337,44006144,
1006196210338,37670060,
1029196610339,26427445,
1024199610340,40873478,
1009197310341,32554370,
1003196010342,54857705,
1011196010343,88006031,
1025198310344,52884881,
1007196610345,51413083,
1011197910346,93707771,
1028196310347,21757337,
1026196710348,84744678,
1026198110349,28553411,
1001197410350,90522210,
1028198710351,65270266,
1011198710352,37868245,
1003196610353,10604548,
1029197310354,20027846,
1004199510355,33315321,
1014197210356,98772783,
1025199610357,71528147,
1013197410358,98134113,
1017199710359,22725240,
1022196610360,52364472,
1017197710361,55323035,
1010197910362,77706415,
1022197510363,96310356,
1003197210364,21616456,
1028197810365,61671732,
1005196510366,74061710,
1020197110367,96534110,
1013198810368,94130386,
1022199510369,93510055,
1013197410370,83146422,
1025196710371,94523372,
1023197210372,57101503,
1027196210373,73738730,
1010199610374,45340735,
1021197610375,92120846,
1020196210376,85571836,
1023196110377,78883046,
1018198210378,54755163,
1008198810379,10584673,
1009199610380,34200368,
1029198510381,57088008,
1013198110382,94842317,
1028196910383,85164674,
1009199010384,52675451,
1003197510385,86540418,
1028199510386,27022824,
1000197510387,64421082,
1025199310388,66381411,
1013198810389,84138142,
1010196810390,70854842,
1027196910391,93782157,
1008198710392,52711408,
1019197410393,31137526,
1005197310394,71660245,
1008198710395,82622413,
1028199610396,38450077,
1027196110397,88758576,
1002196710398,90854308,
1004198510399,24206853,
1015196310400,42054833,
1021197810401,86636486,
1001198610402,44825140,
1014199510403,16668820,
1023197410404,71534643,
1012196610405,58070073,
1016197010406,91786613,
1015198210407,55642768,
1015197010408,56884627,
1004196310409,97214213,
1015196010410,83044718,
1005198010411,53546007,
1023197210412,12447175,
1003198610413,88138822,
1013199310414,70425144,
1002199010415,46145355,
1011199010416,42242648,
1004199510417,57537448,
1012198610418,57702181,
1023198310419,65050104,
1014198110420,12523272,
1028198310421,55568854,
1012196110422,23273424,
1006199410423,40582252,
1025196810424,67647062,
1010199010425,83282113,
1004196410426,88844367,
1027196410427,33136077,
1025196010428,80158176,
1029199610429,65880301,
1023199410430,36020567,
1025197910431,76841824,
1013196810432,11633274,
1008196410433,52438828,
1029197710434,62624045,
1012198810435,70147438,
1016199610436,14881543,
1007198310437,37662778,
1005199110438,48040340,
1022196710439,93130738,
1006198710440,26814274,
1020199510441,42724680,
1017198810442,97650750,
1015196310443,67357015,
1015197510444,63177756,
1027199010445,28780406,
1013197610446,83761161,
1011197210447,91461688,
1021198810448,43201773,
1009196910449,46450454,
1018198010450,35800111,
1019198810451,74573370,
1018196410452,72162207,
1015199010453,20660365,
1004198810454,75703432,
1012198010455,47158680,
1011199210456,20331867,
1010196710457,46234857,
1021197010458,65726240,
1002197610459,60538634,
1018198510460,28086864,
1018197510461,16645633,
1027197710462,25471474,
1000197110463,77366880,
1026198210464,96202366,
1006197710465,30602420,
1022197210466,77110140,
1017197010467,57000515,
1009197710468,83175182,
1002198610469,74756777,
1029199110470,62680832,
1026199710471,91870344,
1019199310472,96274335,
1021197510473,86510647,
1000199310474,77730734,
1029198610475,23636365,
1027199110476,68702536,
1029197510477,58220146,
1019196310478,12656121,
1004199210479,50323355,
1011199610480,27818883,
1022196410481,40233142,
1015199110482,38220722,
1020199210483,37127853,
1013197410484,35842653,
1010197710485,76528010,
1013199710486,55325050,
1023199310487,64646060,
1026197810488,53765785,
1024197710489,25651346,
1023197110490,57832337,
1017199610491,93758456,
1002199010492,71528648,
1027197510493,77344720,
1017198610494,12407830,
1002197410495,76582250,
1011196510496,46131537,
1010197510497,20224664,
1016196210498,80554281,
1023196110499,71222073,
1029198510381,85405546,
1028199510386,22706011,
1001197410350,21730361,
1023199010228,71150763,
1013197610446,31874651,
1019197910316,90437688,
1005199110438,80618115,
1010197910362,34745515,
1025197910431,82126388,
1020196910168,31802364,
1006197610239,24058504,
1019199010214,97787581,
1009196310283,88543254,
1003197710170,12406227,
1019199010214,90507501,
1017198810442,61552513,
1019197910316,62552005,
1014197010329,85506420,
1006198110184,18282280,
1017196810133,21220560,
1014197310292,35107030,
1000199710259,61800211,
1007199710155,68784207,
1014198910260,47244013,
1010197010059,50038743,
1013196410252,80500110,
1017196810133,34780408,
1015198810086,23288056,
1013199710486,70833627,
1011198110115,74077428,
1006197610239,50282668,
1012198510181,85072381,
1027198910116,94452811,
1017197010467,28231451,
1009199010384,30084028,
1001197410350,32632827,
1003196910068,96857771,
1007199710155,42120681,
1007198110183,35313847,
1024198810192,50061527,
1007198810265,14505472,
1028198310002,55674861,
1022197510363,63412160,
1016197910037,73837822,
1002199010492,15443156,
1012198810435,71500026,
1016197910037,77231565,
1017197010467,36831517,
1026196010221,90357638,
1022197210466,20683385,
1026196710348,84756424,
1012196710320,64677866,
1016197010406,44383602,
1019197910316,74002332,
1025198310344,37418604,
1023198410138,38081163,
1013198110382,76742128,
1016196210498,23020530,
1023199010228,34178148,
1024197910067,68766034,
1010196310335,61354663,
1000198810206,73154436,
1014196010299,53056031,
1024196010297,17432780,
1014198010295,68682665,
1010196010208,33037703,
1003199310078,37138100,
1015196310314,43183578,
1021197010458,64418322,
1001197410350,53617155,
1004199710256,55841230,
1023198810081,85715568,
1023197510169,64263547,
1022199610156,22537870,
1025197410144,24243264,
1017198610079,18488081,
1018196410452,41176444,
1001197110248,67310338,
1004198510242,21266613,
1023199410430,70125140,
1027199010445,96860457,
1009198010159,57743376,
1017197710361,81854541,
1013196810241,33468746,
1012198210287,22144440,
1029199110069,27648481,
1006197610258,80270860,
1005198810230,32535804,
1001197110248,47284537,
1015197510444,16683163,
1004198510399,54675884,
1012198010289,37132612,
1006197610258,93744880,
1017199710118,10331884,
1023196110377,76847848,
1028198710351,31586464,
1029196710325,46248445,
1003196610353,37068473,
1028199510386,15232705,
1019197910316,62440267,
1019199410042,71703056,
1029197310354,68647666,
1007197010058,57270104,
1020196210376,92280532,
1008196410433,71654878,
1005199110438,14063564,
1029199610429,46568484,
1023197910267,97054334,
1025196010428,82182644,
1003197710170,66627213,
1010196210188,50768834,
1019197910316,16152128,
1019198310285,43031335,
1009199010384,91857128,
1007199710155,37054468,
1010196210188,62785016,
1004196410047,60108602,
1008198110039,40737085,
1014198510025,91381765,
1025197410144,42243111,
1025198910225,62287103,
1008198710395,84733121,
1014199510403,42345848,
1012198010094,87237326,
1008199110249,63327658,
1003198610413,56053620,
1029198410107,42531622,
1004198910276,23483543,
1017198310137,35011242,
1028196310347,44088875,
1005197510142,82401347,
1010197710485,55174786,
1002196710398,45356207,
1025198910225,94564581,
1006196910098,23205210,
1019198310285,82567407,
1004199210479,12243871,
1016196910141,68250514,
1009199610380,38032326,
1026198210464,52038233,
1010198910218,85250726,
1025197910431,24057345,
1022197210466,70677740,
1001198710187,84784518,
1015198010063,83400818,
1019197410393,92103227,
1022197210466,44075826,
1016197010406,68470584,
1013199710014,51564471,
1002197510180,15786734,
1027198210109,64407857,
1023198310419,63763036,
1029196710325,51515178,
1010197110189,68232022,
1011196910337,90035376,
1029199610429,38523576,
1005198010411,86288381,
1025198910225,46185123,
1000199310474,97136582,
1002196710398,86886706,
1020197510066,23287274,
1022199610156,64667464,
1016197310052,24820683,
1013198510147,62730811,
1002199010492,43601741,
1008199510277,71410602,
1010197310111,67733137,
1005196810008,15821051,
1013198810389,30541574,
1017199210019,67718043,
1024196010097,93575846,
1017198310137,52304724,
1025196410272,35040864,
1002196610049,70506645,
1013197410370,60455342,
1000198110013,35416342,
1017196610077,35448472,
1027196310051,78365143,
1026196610163,66502271,
1008198210313,76107102,
1016196310080,56803132,
1010199610374,40522580,
1016197010406,77215723,
1005198810230,45844523,
1023196610072,78263015,
1019198010027,30526020,
1004196810240,97661708,
1019199410042,21828372,
1019199310472,57107768,
1016199510153,47530123,
1022196710439,54455702,
1020197210131,76674634,
1026196010221,97287171,
1023197210178,93626822,
1029197910323,28776373,
1003197210364,71635704,
1023197110490,60724640,
1020199510441,93536312,
1023198510056,26700037,
1011196910337,25447241,
1019196310478,46145365,
1016197010406,40466807,
1020197510066,42432626,
1024198210143,61163826,
1010196210188,25086714,
1029198610475,53306043,
1023197410404,82767608,
1016199610436,56140664,
1006197710465,87825443,
1029198610136,62642705,
1022198710096,55147384,
1019199110199,85876388,
1004196410426,26086367,
1005196810008,14481581,
1005196910177,17582615,
1017197210026,80867078,
1005198010411,86402268,
1024198410334,73284472,
1026199010035,40415358,
1010198910218,38737017,
1022198710096,61734507,
1013197410484,31678674,
1020199510441,20865552,
1016196910141,87324422,
1012198810435,28847106,
1024198210143,86706353,
1007198810271,20766328,
1004196310279,41515631,
1021197610375,20573867,
1029197510477,54004840,
1015198010063,85575051,
1012196310020,23210504,
1011197910346,76615718,
1003197810048,13237033,
1027198910116,41254125,
1023199510227,85166707,
1029197810044,34224012,
1012198510181,93288554,
1013197410370,55887271,
1011196710074,42741741,
1028198710017,23042633,
1013199310414,70873434,
1028196310347,60835864,
1008198810379,75785458,
1019199410042,83515458,
1005197510142,83864803,
1026196610112,83188604,
1023199410268,47186785,
1011196310245,92757000,
1026196010221,70062510,
